orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
11548,FURIB,6,2017-02-22 00:00:00,2017-03-02 00:00:00,2017-03-07 00:00:00,3,16.85
11549,LEHMS,1,2018-01-21 00:00:00,2018-01-29 00:00:00,,1,16.95
11550,WILMK,1,2017-04-25 00:00:00,2017-05-03 00:00:00,,3,65.13
11551,RICSU,9,2018-02-23 00:00:00,2018-03-18 00:00:00,,2,12.59
11552,DUMON,1,2017-03-01 00:00:00,2017-03-25 00:00:00,,3,34.11
11553,WOLZA,8,2016-04-30 00:00:00,2016-05-08 00:00:00,2016-05-12 00:00:00,1,73.76
11554,LINOD,3,2015-12-30 00:00:00,2016-01-10 00:00:00,2016-01-10 00:00:00,1,78.07
11555,FOLKO,6,2017-11-01 00:00:00,2017-11-14 00:00:00,,2,75.24
11556,WHITC,1,2017-06-01 00:00:00,2017-06-15 00:00:00,2017-06-05 00:00:00,2,15.73
11557,GROSR,8,2016-06-26 00:00:00,2016-07-24 00:00:00,2016-07-09 00:00:00,2,11.33
11558,ISLAT,4,2018-01-12 00:00:00,2018-01-22 00:00:00,2018-01-19 00:00:00,1,63.35
11559,ANATR,1,2017-01-10 00:00:00,2017-02-03 00:00:00,,3,8.07
11560,WARTH,6,2018-03-14 00:00:00,2018-03-28 00:00:00,2018-03-15 00:00:00,3,76.01
11561,CENTC,3,2017-06-17 00:00:00,2017-07-08 00:00:00,2017-06-28 00:00:00,1,72.41
11562,OCEAN,7,2016-08-29 00:00:00,2016-09-12 00:00:00,2016-09-05 00:00:00,3,28.18
11563,BLAUS,7,2017-12-24 00:00:00,2018-01-10 00:00:00,2018-01-07 00:00:00,1,47.73
11564,WELLI,2,2015-10-08 00:00:00,2015-10-20 00:00:00,2015-10-12 00:00:00,2,62.56
11565,FOLKO,3,2016-09-21 00:00:00,2016-10-14 00:00:00,2016-09-26 00:00:00,2,53.27
11566,ROMEY,6,2015-12-08 00:00:00,2016-01-07 00:00:00,2015-12-10 00:00:00,1,35.61
11567,MAISD,2,2017-12-20 00:00:00,2018-01-03 00:00:00,,1,48.89
11568,VINET,7,2017-07-01 00:00:00,2017-07-16 00:00:00,2017-07-09 00:00:00,1,7.09
11569,WARTH,4,2018-02-22 00:00:00,2018-03-15 00:00:00,2018-03-05 00:00:00,2,15.43
11570,WOLZA,3,2017-02-25 00:00:00,2017-03-21 00:00:00,,2,26.79
11571,HUNGC,9,2016-06-15 00:00:00,2016-07-10 00:00:00,2016-06-18 00:00:00,2,55.81
11572,REGGC,7,2017-01-31 00:00:00,2017-03-02 00:00:00,2017-02-07 00:00:00,2,62.38
11573,CHOPS,9,2018-02-13 00:00:00,2018-03-12 00:00:00,2018-02-25 00:00:00,3,29.77
11574,HANAR,8,2016-11-23 00:00:00,2016-12-13 00:00:00,2016-12-08 00:00:00,1,60.34
11575,VINET,6,2016-03-06 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,3,64.31
11576,COMMI,8,2017-10-04 00:00:00,2017-10-26 00:00:00,,1,77.22
11577,VINET,8,2018-04-15 00:00:00,2018-04-29 00:00:00,2018-04-21 00:00:00,3,71.21
11578,WOLZA,4,2017-10-11 00:00:00,2017-11-01 00:00:00,2017-10-14 00:00:00,1,79.92
11579,EASTC,4,2018-04-29 00:00:00,2018-05-18 00:00:00,2018-05-04 00:00:00,2,68.54
11580,BERGS,1,2017-04-26 00:00:00,2017-05-16 00:00:00,2017-05-04 00:00:00,2,49.79
11581,VINET,5,2018-03-20 00:00:00,2018-04-07 00:00:00,2018-04-04 00:00:00,2,47.74
11582,BLAUS,3,2016-01-21 00:00:00,2016-02-18 00:00:00,,2,59.42
11583,AROUT,3,2017-10-04 00:00:00,2017-11-02 00:00:00,2017-10-08 00:00:00,1,35.42
11584,WOLZA,6,2018-07-12 00:00:00,2018-07-28 00:00:00,2018-07-21 00:00:00,1,63.47
11585,BOLID,8,2016-10-10 00:00:00,2016-10-21 00:00:00,2016-10-25 00:00:00,3,79.86
11586,BOTTM,4,2018-12-07 00:00:00,2018-12-16 00:00:00,2018-12-10 00:00:00,3,78.12
11587,WANDK,2,2018-11-20 00:00:00,2018-12-17 00:00:00,2018-12-05 00:00:00,1,15.2
11588,BOTTM,7,2016-12-02 00:00:00,2016-12-22 00:00:00,2016-12-08 00:00:00,1,79.41
11589,FOLKO,1,2017-08-25 00:00:00,2017-09-05 00:00:00,2017-09-03 00:00:00,1,7.52
11590,SANTG,2,2018-12-03 00:00:00,2018-12-14 00:00:00,,2,63.37
11591,OTTIK,1,2018-01-01 00:00:00,2018-01-12 00:00:00,2018-01-15 00:00:00,3,44.82
11592,ISLAT,1,2017-03-19 00:00:00,2017-04-11 00:00:00,,2,63.92
11593,SANTG,1,2016-01-10 00:00:00,2016-01-24 00:00:00,2016-01-23 00:00:00,2,22.42
11594,LEHMS,7,2015-10-17 00:00:00,2015-11-03 00:00:00,2015-10-24 00:00:00,1,44.25
11595,QUICK,9,2016-12-08 00:00:00,2016-12-23 00:00:00,2016-12-11 00:00:00,1,73.97
11596,KOENE,6,2016-03-31 00:00:00,2016-04-21 00:00:00,2016-04-11 00:00:00,1,48.07
11597,CHOPS,9,2018-03-16 00:00:00,2018-03-24 00:00:00,,3,35.19
11598,MORGK,9,2017-05-13 00:00:00,2017-05-31 00:00:00,2017-05-17 00:00:00,2,57.02
11599,BOTTM,1,2015-11-20 00:00:00,2015-12-03 00:00:00,2015-12-03 00:00:00,2,45.03
11600,CHOPS,9,2017-10-27 00:00:00,2017-11-19 00:00:00,,1,39.71
11601,CACTU,4,2018-02-02 00:00:00,2018-02-28 00:00:00,2018-02-17 00:00:00,1,42.16
11602,TOMSP,5,2017-02-06 00:00:00,2017-03-01 00:00:00,2017-02-21 00:00:00,1,62.79
11603,TOMSP,4,2016-01-07 00:00:00,2016-01-23 00:00:00,,2,9.4
11604,REGGC,2,2017-09-01 00:00:00,2017-09-30 00:00:00,2017-09-09 00:00:00,2,23.9
11605,WELLI,6,2016-08-29 00:00:00,2016-09-08 00:00:00,2016-09-05 00:00:00,3,31.57
11606,ROMEY,9,2016-04-30 00:00:00,2016-05-10 00:00:00,2016-05-06 00:00:00,3,11.42
11607,VAFFE,4,2018-02-27 00:00:00,2018-03-18 00:00:00,,1,26.6
11608,TOMSP,8,2017-12-09 00:00:00,2017-12-24 00:00:00,2017-12-10 00:00:00,2,63.91
11609,LETSS,1,2016-05-07 00:00:00,2016-05-24 00:00:00,2016-05-22 00:00:00,3,27.38
11610,VAFFE,4,2017-02-26 00:00:00,2017-03-28 00:00:00,2017-03-06 00:00:00,1,33.76
11611,HILAA,3,2017-07-13 00:00:00,2017-08-01 00:00:00,2017-07-16 00:00:00,2,13.07
11612,LACOR,3,2018-06-07 00:00:00,2018-07-05 00:00:00,2018-06-17 00:00:00,3,36.17
11613,OCEAN,1,2015-11-19 00:00:00,2015-12-08 00:00:00,,2,37.68
11614,VICTE,6,2017-06-01 00:00:00,2017-06-08 00:00:00,2017-06-03 00:00:00,2,65.39
11615,OTTIK,2,2016-06-27 00:00:00,2016-07-12 00:00:00,2016-07-05 00:00:00,1,9.71
11616,HANAR,3,2016-10-16 00:00:00,2016-11-02 00:00:00,2016-10-20 00:00:00,3,38.48
11617,FOLIG,7,2017-11-10 00:00:00,2017-12-09 00:00:00,2017-11-13 00:00:00,1,36.53
11618,TORTU,5,2015-07-03 00:00:00,2015-07-10 00:00:00,2015-07-17 00:00:00,3,19.89
11619,RATTC,8,2017-01-02 00:00:00,2017-01-14 00:00:00,2017-01-11 00:00:00,2,36.66
11620,CACTU,7,2015-06-30 00:00:00,2015-07-17 00:00:00,2015-07-09 00:00:00,2,72.08
11621,BLAUS,3,2016-04-01 00:00:00,2016-04-29 00:00:00,2016-04-05 00:00:00,3,32.83
11622,RATTC,5,2018-10-21 00:00:00,2018-11-19 00:00:00,,2,70.54
11623,BERGS,4,2018-10-16 00:00:00,2018-10-28 00:00:00,2018-10-22 00:00:00,3,36.02
11624,CENTC,9,2018-06-28 00:00:00,2018-07-08 00:00:00,2018-07-07 00:00:00,1,16.55
11625,CHOPS,6,2016-01-24 00:00:00,2016-02-06 00:00:00,2016-02-06 00:00:00,2,5.7
11626,TRADH,8,2016-10-26 00:00:00,2016-11-03 00:00:00,,1,54.5
11627,GOURL,1,2017-01-29 00:00:00,2017-02-16 00:00:00,2017-02-07 00:00:00,2,20.06
11628,TRADH,7,2017-05-30 00:00:00,2017-06-13 00:00:00,2017-06-14 00:00:00,2,34.68
11629,FOLKO,8,2018-03-01 00:00:00,2018-03-27 00:00:00,2018-03-07 00:00:00,2,49.88
11630,WILMK,1,2018-05-09 00:00:00,2018-05-24 00:00:00,,3,79.0
11631,GREAL,8,2015-12-17 00:00:00,2016-01-10 00:00:00,2015-12-22 00:00:00,3,50.0
11632,THECR,3,2017-05-15 00:00:00,2017-06-13 00:00:00,2017-05-21 00:00:00,2,6.14
11633,SANTG,1,2015-10-25 00:00:00,2015-11-19 00:00:00,,3,50.7
11634,VINET,6,2016-09-07 00:00:00,2016-09-26 00:00:00,2016-09-13 00:00:00,3,23.46
11635,ALFKI,3,2018-05-31 00:00:00,2018-06-16 00:00:00,,3,14.1
11636,SANTG,9,2016-08-27 00:00:00,2016-09-08 00:00:00,,2,9.19
11637,QUEDE,6,2015-11-29 00:00:00,2015-12-25 00:00:00,2015-12-09 00:00:00,2,78.57
11638,TOMSP,1,2018-05-29 00:00:00,2018-06-20 00:00:00,2018-06-13 00:00:00,1,76.84
11639,WELLI,8,2016-04-10 00:00:00,2016-05-10 00:00:00,2016-04-11 00:00:00,2,20.3
11640,BERGS,8,2016-10-24 00:00:00,2016-11-01 00:00:00,,2,73.84
11641,RICAR,7,2018-09-16 00:00:00,2018-10-03 00:00:00,2018-09-17 00:00:00,2,60.25
11642,MAGAA,4,2018-02-15 00:00:00,2018-03-12 00:00:00,2018-03-02 00:00:00,2,41.71
11643,GOURL,4,2017-04-29 00:00:00,2017-05-09 00:00:00,2017-05-14 00:00:00,2,60.34
11644,ALFKI,1,2017-07-22 00:00:00,2017-08-16 00:00:00,2017-08-01 00:00:00,1,30.93
11645,GREAL,4,2017-04-06 00:00:00,2017-04-23 00:00:00,2017-04-20 00:00:00,3,41.7
11646,LAZYK,2,2016-05-10 00:00:00,2016-05-23 00:00:00,2016-05-14 00:00:00,2,62.3
11647,VAFFE,4,2018-09-20 00:00:00,2018-10-12 00:00:00,2018-09-26 00:00:00,1,26.71
11648,RICAR,5,2017-12-14 00:00:00,2017-12-29 00:00:00,2017-12-17 00:00:00,3,12.55
11649,WARTH,1,2016-05-10 00:00:00,2016-06-05 00:00:00,2016-05-13 00:00:00,1,65.75
11650,FRANR,5,2018-06-14 00:00:00,2018-07-08 00:00:00,2018-06-27 00:00:00,1,23.05
11651,OTTIK,2,2017-01-22 00:00:00,2017-02-18 00:00:00,2017-02-04 00:00:00,3,76.75
11652,ISLAT,6,2018-12-17 00:00:00,2019-01-05 00:00:00,2018-12-19 00:00:00,1,60.48
11653,BOTTM,9,2017-04-01 00:00:00,2017-04-11 00:00:00,2017-04-12 00:00:00,3,30.84
11654,MEREP,2,2015-07-20 00:00:00,2015-08-04 00:00:00,2015-07-21 00:00:00,3,65.64
11655,THEBI,4,2018-06-08 00:00:00,2018-06-21 00:00:00,,2,63.34
11656,BLONP,2,2016-11-21 00:00:00,2016-12-02 00:00:00,2016-12-01 00:00:00,1,72.13
11657,CONSH,3,2015-07-29 00:00:00,2015-08-17 00:00:00,2015-08-04 00:00:00,3,15.24
11658,ISLAT,3,2016-06-14 00:00:00,2016-06-27 00:00:00,2016-06-24 00:00:00,1,10.21
11659,NORTS,3,2015-10-05 00:00:00,2015-11-02 00:00:00,2015-10-18 00:00:00,2,34.09
11660,WANDK,7,2015-12-29 00:00:00,2016-01-18 00:00:00,2016-01-07 00:00:00,2,76.35
11661,VAFFE,3,2015-10-15 00:00:00,2015-11-02 00:00:00,2015-10-18 00:00:00,3,18.03
11662,BONAP,7,2018-01-30 00:00:00,2018-02-17 00:00:00,2018-01-31 00:00:00,3,50.62
11663,ROMEY,7,2016-02-05 00:00:00,2016-03-01 00:00:00,2016-02-09 00:00:00,3,47.48
11664,GALED,7,2017-07-30 00:00:00,2017-08-28 00:00:00,,1,11.95
11665,FRANK,6,2016-01-23 00:00:00,2016-02-16 00:00:00,2016-01-24 00:00:00,2,39.73
11666,NORTS,1,2016-06-07 00:00:00,2016-07-02 00:00:00,2016-06-11 00:00:00,1,31.05
11667,SANTG,8,2017-10-03 00:00:00,2017-10-25 00:00:00,2017-10-09 00:00:00,3,77.84
11668,OLDWO,5,2018-10-05 00:00:00,2018-11-04 00:00:00,2018-10-15 00:00:00,3,33.32
11669,MAISD,8,2016-12-28 00:00:00,2017-01-22 00:00:00,2017-01-06 00:00:00,3,60.39
11670,CONSH,3,2015-08-29 00:00:00,2015-09-07 00:00:00,2015-09-04 00:00:00,1,62.11
11671,ROMEY,5,2017-03-23 00:00:00,2017-03-31 00:00:00,2017-03-28 00:00:00,3,77.21
11672,RANCH,7,2017-09-15 00:00:00,2017-09-25 00:00:00,2017-09-22 00:00:00,2,58.18
11673,TORTU,6,2018-02-04 00:00:00,2018-03-02 00:00:00,2018-02-08 00:00:00,3,35.89
11674,HUNGO,6,2018-01-11 00:00:00,2018-01-26 00:00:00,2018-01-26 00:00:00,1,72.04
11675,OTTIK,4,2017-01-15 00:00:00,2017-01-31 00:00:00,2017-01-28 00:00:00,2,44.51
11676,CACTU,6,2016-08-08 00:00:00,2016-08-31 00:00:00,,3,6.73
11677,WHITC,3,2017-04-20 00:00:00,2017-05-18 00:00:00,2017-04-21 00:00:00,1,46.82
11678,TRAIH,6,2018-03-27 00:00:00,2018-04-25 00:00:00,2018-03-31 00:00:00,1,23.72
11679,FRANK,5,2018-07-05 00:00:00,2018-07-14 00:00:00,2018-07-12 00:00:00,1,64.23
11680,ISLAT,5,2018-04-13 00:00:00,2018-05-10 00:00:00,2018-04-28 00:00:00,1,61.94
11681,ROMEY,6,2016-08-06 00:00:00,2016-08-27 00:00:00,2016-08-16 00:00:00,2,64.83
11682,LAUGB,7,2015-12-30 00:00:00,2016-01-13 00:00:00,2016-01-03 00:00:00,3,62.99
11683,MORGK,8,2016-12-11 00:00:00,2016-12-29 00:00:00,2016-12-19 00:00:00,1,22.07
11684,FURIB,4,2016-10-29 00:00:00,2016-11-07 00:00:00,2016-11-13 00:00:00,1,74.61
11685,LACOR,1,2016-02-01 00:00:00,2016-02-26 00:00:00,2016-02-08 00:00:00,2,37.08
11686,CACTU,6,2018-02-08 00:00:00,2018-02-22 00:00:00,2018-02-10 00:00:00,1,29.0
11687,TRADH,9,2017-09-14 00:00:00,2017-10-12 00:00:00,2017-09-29 00:00:00,2,42.47
11688,CENTC,8,2016-08-06 00:00:00,2016-08-30 00:00:00,2016-08-19 00:00:00,3,26.96
11689,ISLAT,6,2017-09-12 00:00:00,2017-09-24 00:00:00,,3,34.66
11690,PRINI,9,2017-10-07 00:00:00,2017-10-20 00:00:00,2017-10-21 00:00:00,1,59.03
11691,MORGK,6,2016-09-13 00:00:00,2016-10-11 00:00:00,,1,27.72
11692,COMMI,7,2018-07-07 00:00:00,2018-07-27 00:00:00,2018-07-18 00:00:00,1,45.79
11693,FRANR,7,2017-11-27 00:00:00,2017-12-24 00:00:00,2017-12-12 00:00:00,3,65.18
11694,BOLID,8,2018-04-14 00:00:00,2018-05-09 00:00:00,,2,69.12
11695,TRADH,6,2017-06-29 00:00:00,2017-07-26 00:00:00,2017-07-12 00:00:00,2,49.62
11696,GOURL,6,2015-07-08 00:00:00,2015-07-30 00:00:00,2015-07-11 00:00:00,3,6.81
11697,FRANS,7,2017-05-13 00:00:00,2017-05-22 00:00:00,2017-05-24 00:00:00,2,78.84
11698,GODOS,6,2016-06-08 00:00:00,2016-07-03 00:00:00,2016-06-18 00:00:00,1,33.48
11699,OCEAN,2,2018-05-08 00:00:00,2018-05-24 00:00:00,2018-05-09 00:00:00,2,58.27
11700,LACOR,8,2018-06-09 00:00:00,2018-06-28 00:00:00,2018-06-17 00:00:00,3,70.0
11701,SEVES,9,2017-01-22 00:00:00,2017-02-06 00:00:00,2017-01-30 00:00:00,2,38.78
11702,HUNGC,8,2016-08-14 00:00:00,2016-09-11 00:00:00,,2,45.12
11703,VICTE,6,2016-05-07 00:00:00,2016-06-04 00:00:00,,1,9.77
11704,SIMOB,1,2018-03-10 00:00:00,2018-03-28 00:00:00,2018-03-14 00:00:00,2,66.61
11705,PRINI,4,2016-09-23 00:00:00,2016-09-30 00:00:00,2016-10-07 00:00:00,1,79.78
11706,MORGK,1,2017-08-07 00:00:00,2017-09-03 00:00:00,2017-08-18 00:00:00,1,32.63
11707,GROSR,9,2015-09-24 00:00:00,2015-10-06 00:00:00,,3,48.42
11708,LETSS,5,2018-12-03 00:00:00,2018-12-31 00:00:00,2018-12-16 00:00:00,2,7.75
11709,BOTTM,9,2017-12-10 00:00:00,2018-01-06 00:00:00,2017-12-16 00:00:00,3,67.87
11710,OLDWO,8,2016-10-12 00:00:00,2016-10-21 00:00:00,2016-10-18 00:00:00,3,62.39
11711,LILAS,7,2015-10-09 00:00:00,2015-10-28 00:00:00,2015-10-24 00:00:00,1,62.18
11712,BLONP,9,2018-06-10 00:00:00,2018-07-03 00:00:00,2018-06-13 00:00:00,3,41.08
11713,LEHMS,5,2017-05-05 00:00:00,2017-05-27 00:00:00,,3,30.69
11714,QUEEN,7,2015-07-01 00:00:00,2015-07-22 00:00:00,2015-07-06 00:00:00,2,72.39
11715,RANCH,2,2016-03-15 00:00:00,2016-04-03 00:00:00,2016-03-27 00:00:00,3,60.87
11716,BLONP,1,2017-12-22 00:00:00,2018-01-20 00:00:00,2017-12-23 00:00:00,2,14.44
11717,TRADH,9,2016-08-13 00:00:00,2016-09-09 00:00:00,2016-08-22 00:00:00,1,32.15
11718,AROUT,8,2017-05-28 00:00:00,2017-06-26 00:00:00,2017-05-30 00:00:00,2,21.38
11719,LAZYK,4,2015-06-23 00:00:00,2015-07-03 00:00:00,,3,69.32
11720,WILMK,5,2017-11-23 00:00:00,2017-12-11 00:00:00,2017-12-07 00:00:00,2,12.28
11721,RICSU,4,2017-12-18 00:00:00,2017-12-27 00:00:00,2017-12-23 00:00:00,1,60.77
11722,MAISD,6,2015-12-24 00:00:00,2016-01-02 00:00:00,2015-12-31 00:00:00,1,21.71
11723,LAZYK,4,2017-01-21 00:00:00,2017-02-12 00:00:00,2017-01-22 00:00:00,3,60.23
11724,ANATR,3,2018-03-31 00:00:00,2018-04-26 00:00:00,2018-04-01 00:00:00,2,16.29
11725,PRINI,7,2018-07-24 00:00:00,2018-08-07 00:00:00,2018-08-03 00:00:00,1,6.25
11726,OCEAN,1,2015-12-24 00:00:00,2016-01-11 00:00:00,2016-01-03 00:00:00,2,33.74
11727,LAMAI,7,2017-09-03 00:00:00,2017-10-02 00:00:00,2017-09-16 00:00:00,2,59.19
11728,VINET,6,2016-01-25 00:00:00,2016-02-20 00:00:00,2016-02-08 00:00:00,3,8.06
11729,AROUT,9,2017-03-29 00:00:00,2017-04-28 00:00:00,2017-04-11 00:00:00,3,55.23
11730,QUEEN,2,2017-01-22 00:00:00,2017-02-19 00:00:00,,2,27.19
11731,LETSS,5,2015-12-31 00:00:00,2016-01-16 00:00:00,2016-01-04 00:00:00,1,58.96
11732,SEVES,5,2017-01-15 00:00:00,2017-02-03 00:00:00,2017-01-28 00:00:00,1,48.98
11733,OCEAN,8,2016-05-31 00:00:00,2016-06-28 00:00:00,2016-06-11 00:00:00,2,73.5
11734,SANTG,9,2016-07-03 00:00:00,2016-07-26 00:00:00,2016-07-17 00:00:00,3,5.95
11735,LAUGB,5,2017-08-09 00:00:00,2017-09-05 00:00:00,2017-08-18 00:00:00,1,64.5
11736,HILAA,4,2018-10-21 00:00:00,2018-11-09 00:00:00,2018-11-05 00:00:00,1,10.41
11737,TOMSP,5,2016-01-18 00:00:00,2016-02-07 00:00:00,2016-01-20 00:00:00,3,79.05
11738,WARTH,3,2017-04-28 00:00:00,2017-05-20 00:00:00,2017-05-01 00:00:00,1,31.17
11739,BLAUS,1,2018-04-10 00:00:00,2018-04-23 00:00:00,,3,21.59
11740,BERGS,2,2017-07-08 00:00:00,2017-07-24 00:00:00,,2,75.98
11741,BLONP,9,2017-07-25 00:00:00,2017-08-09 00:00:00,2017-08-03 00:00:00,3,42.87
11742,GOURL,8,2018-02-26 00:00:00,2018-03-12 00:00:00,2018-03-01 00:00:00,3,13.34
11743,SAVEA,7,2015-11-28 00:00:00,2015-12-08 00:00:00,2015-12-02 00:00:00,2,5.21
11744,DRACD,4,2017-04-26 00:00:00,2017-05-20 00:00:00,,1,57.65
11745,EASTC,8,2016-05-04 00:00:00,2016-05-30 00:00:00,2016-05-08 00:00:00,1,9.94
11746,HANAR,8,2015-08-19 00:00:00,2015-09-04 00:00:00,2015-08-25 00:00:00,1,23.11
11747,BOLID,8,2016-06-04 00:00:00,2016-06-12 00:00:00,2016-06-10 00:00:00,1,56.32
11748,TOMSP,7,2018-08-12 00:00:00,2018-08-23 00:00:00,2018-08-17 00:00:00,1,18.45
11749,SAVEA,4,2018-09-16 00:00:00,2018-09-24 00:00:00,2018-09-23 00:00:00,2,68.32
11750,FRANR,7,2017-08-14 00:00:00,2017-09-11 00:00:00,2017-08-29 00:00:00,2,67.2
11751,HUNGO,9,2016-08-10 00:00:00,2016-09-02 00:00:00,2016-08-17 00:00:00,2,12.06
11752,QUICK,3,2015-09-16 00:00:00,2015-10-15 00:00:00,2015-09-23 00:00:00,1,38.87
11753,TOMSP,1,2018-06-26 00:00:00,2018-07-13 00:00:00,2018-07-05 00:00:00,2,45.55
11754,GROSR,3,2018-03-10 00:00:00,2018-03-21 00:00:00,2018-03-20 00:00:00,3,53.0
11755,HILAA,7,2016-12-21 00:00:00,2017-01-09 00:00:00,2016-12-25 00:00:00,3,6.26
11756,NORTS,2,2017-04-27 00:00:00,2017-05-07 00:00:00,2017-05-07 00:00:00,2,20.07
11757,VICTE,6,2018-04-22 00:00:00,2018-05-05 00:00:00,2018-04-26 00:00:00,3,8.27
11758,TRAIH,8,2018-03-19 00:00:00,2018-04-07 00:00:00,2018-03-31 00:00:00,3,36.51
11759,WELLI,5,2017-02-25 00:00:00,2017-03-25 00:00:00,2017-03-01 00:00:00,2,45.6
11760,BSBEV,3,2018-03-05 00:00:00,2018-03-31 00:00:00,,3,18.19
11761,RICSU,3,2018-07-09 00:00:00,2018-08-06 00:00:00,,3,32.74
11762,WHITC,5,2017-07-01 00:00:00,2017-07-21 00:00:00,2017-07-02 00:00:00,2,6.35
11763,VINET,1,2016-06-01 00:00:00,2016-06-14 00:00:00,2016-06-15 00:00:00,2,53.89
11764,THEBI,2,2017-10-06 00:00:00,2017-10-31 00:00:00,,2,11.2
11765,EASTC,7,2016-07-28 00:00:00,2016-08-22 00:00:00,2016-08-08 00:00:00,1,15.06
11766,GODOS,3,2017-05-17 00:00:00,2017-06-02 00:00:00,2017-05-20 00:00:00,2,76.67
11767,WHITC,9,2016-07-30 00:00:00,2016-08-13 00:00:00,2016-08-08 00:00:00,1,17.21
11768,LACOR,4,2016-11-22 00:00:00,2016-12-07 00:00:00,2016-12-01 00:00:00,2,71.35
11769,ERNSH,7,2017-07-09 00:00:00,2017-08-05 00:00:00,2017-07-19 00:00:00,1,5.32
11770,CHOPS,7,2017-07-18 00:00:00,2017-08-14 00:00:00,2017-07-23 00:00:00,3,59.92
11771,WANDK,1,2018-12-27 00:00:00,2019-01-20 00:00:00,2019-01-11 00:00:00,2,36.1
11772,VINET,8,2017-03-06 00:00:00,2017-03-19 00:00:00,,1,7.86
11773,WARTH,2,2016-01-04 00:00:00,2016-01-23 00:00:00,2016-01-10 00:00:00,2,29.89
11774,CENTC,6,2015-11-05 00:00:00,2015-11-17 00:00:00,2015-11-18 00:00:00,2,52.42
11775,BLONP,9,2017-12-15 00:00:00,2018-01-09 00:00:00,2017-12-16 00:00:00,2,68.53
11776,OLDWO,6,2016-06-17 00:00:00,2016-07-14 00:00:00,2016-06-23 00:00:00,1,22.71
11777,SEVES,5,2017-07-08 00:00:00,2017-08-04 00:00:00,2017-07-09 00:00:00,2,72.83
11778,FRANK,1,2016-11-23 00:00:00,2016-12-16 00:00:00,2016-12-03 00:00:00,1,48.6
11779,FOLKO,8,2018-07-12 00:00:00,2018-07-20 00:00:00,2018-07-24 00:00:00,3,73.51
11780,BOLID,9,2018-11-13 00:00:00,2018-11-25 00:00:00,2018-11-26 00:00:00,2,37.73
11781,MORGK,7,2017-07-23 00:00:00,2017-08-10 00:00:00,2017-07-31 00:00:00,2,37.35
11782,WHITC,6,2018-03-03 00:00:00,2018-03-26 00:00:00,,3,66.54
11783,BLONP,7,2016-06-09 00:00:00,2016-06-27 00:00:00,2016-06-16 00:00:00,1,20.99
11784,SANTG,6,2015-06-08 00:00:00,2015-06-20 00:00:00,2015-06-20 00:00:00,1,25.93
11785,CHOPS,8,2015-08-20 00:00:00,2015-09-02 00:00:00,,1,71.92
11786,HANAR,1,2016-08-29 00:00:00,2016-09-24 00:00:00,2016-09-09 00:00:00,2,60.47
11787,LAMAI,2,2017-06-23 00:00:00,2017-07-05 00:00:00,2017-06-29 00:00:00,3,76.75
11788,FAMIA,4,2017-05-04 00:00:00,2017-05-21 00:00:00,2017-05-08 00:00:00,1,32.84
11789,MAISD,4,2015-07-20 00:00:00,2015-08-01 00:00:00,,1,20.64
11790,SUPRD,1,2017-04-27 00:00:00,2017-05-13 00:00:00,2017-04-28 00:00:00,1,77.32
11791,QUEEN,6,2018-04-03 00:00:00,2018-04-20 00:00:00,2018-04-08 00:00:00,1,24.41
11792,GREAL,6,2015-07-16 00:00:00,2015-08-01 00:00:00,2015-07-25 00:00:00,1,56.9
11793,ANTON,1,2016-06-23 00:00:00,2016-07-22 00:00:00,,3,75.3
11794,MEREP,4,2018-05-22 00:00:00,2018-06-17 00:00:00,2018-06-01 00:00:00,1,24.45
11795,LONEP,8,2017-01-07 00:00:00,2017-01-16 00:00:00,2017-01-11 00:00:00,3,60.3
11796,PERIC,7,2016-11-11 00:00:00,2016-11-22 00:00:00,2016-11-19 00:00:00,1,13.09
11797,HILAA,3,2017-02-14 00:00:00,2017-03-13 00:00:00,2017-02-28 00:00:00,2,19.27
11798,MEREP,3,2015-08-20 00:00:00,2015-08-31 00:00:00,,1,37.49
11799,CHOPS,8,2017-08-31 00:00:00,2017-09-24 00:00:00,,1,74.43
11800,DUMON,2,2018-10-30 00:00:00,2018-11-19 00:00:00,2018-11-03 00:00:00,3,72.13
11801,LAZYK,1,2016-07-23 00:00:00,2016-08-16 00:00:00,2016-08-01 00:00:00,3,46.96
11802,THEBI,2,2018-03-02 00:00:00,2018-03-24 00:00:00,2018-03-06 00:00:00,2,50.14
11803,WILMK,1,2018-04-06 00:00:00,2018-04-13 00:00:00,2018-04-15 00:00:00,2,62.07
11804,SEVES,6,2016-12-19 00:00:00,2017-01-05 00:00:00,2016-12-24 00:00:00,3,55.27
11805,ANTON,2,2016-08-08 00:00:00,2016-08-18 00:00:00,2016-08-14 00:00:00,2,38.88
11806,HILAA,7,2018-05-09 00:00:00,2018-06-03 00:00:00,,3,20.49
11807,QUEEN,5,2017-04-24 00:00:00,2017-05-10 00:00:00,2017-04-28 00:00:00,3,47.29
11808,BLONP,9,2018-09-07 00:00:00,2018-10-06 00:00:00,2018-09-08 00:00:00,3,26.17
11809,HUNGO,4,2018-09-05 00:00:00,2018-09-30 00:00:00,2018-09-11 00:00:00,2,59.59
11810,GALED,6,2016-01-30 00:00:00,2016-02-11 00:00:00,2016-02-14 00:00:00,1,78.4
